name,xmin,ymin,xmax,ymax
Het,929,40,979,90
Lamed,858,40,908,90
Kaf,830,40,880,90
Pe,803,40,853,90
Waw,777,40,827,90
Nun-final,745,40,795,90
Zayin,714,40,764,90
Gimel,693,40,743,90
Shin,665,40,715,90
Shin,634,40,684,90
Alef,609,40,659,90
Shin,577,40,627,90
Tsadi-medial,546,40,596,90
Shin,525,40,575,90
Tsadi-medial,504,40,554,90
Taw,477,40,527,90
Mem,440,40,490,90
Ayin,417,40,467,90
Yod,395,40,445,90
Tsadi-final,371,40,421,90
Bet,312,40,362,90
Nun-medial,286,40,336,90
Yod,258,40,308,90
Het,230,40,280,90
Taw,200,40,250,90
Qof,174,40,224,90
Bet,103,40,153,90
Resh,81,40,131,90
Pe-final,927,90,977,140
Samekh,896,90,946,140
Ayin,869,90,919,140
Tsadi-final,846,90,896,140
Dalet,779,90,829,140
Bet,761,90,811,140
Taw,735,90,785,140
Pe,707,90,757,140
Alef,683,90,733,140
Samekh,657,90,707,140
Mem,628,90,678,140
Bet,610,90,660,140
Mem,577,90,627,140
Bet,554,90,604,140
Pe,529,90,579,140
Samekh,499,90,549,140
Dalet,480,90,530,140
Samekh,458,90,508,140
He,430,90,480,140
Tsadi-medial,411,90,461,140
Mem-medial,373,90,423,140
Het,346,90,396,140
Zayin,319,90,369,140
Taw,287,90,337,140
Tsadi-final,266,90,316,140
Tsadi-medial,240,90,290,140
Gimel,162,90,212,140
Zayin,103,90,153,140
Bet,85,90,135,140
Mem-medial,922,140,972,190
Dalet,897,140,947,190
Yod,871,140,921,190
Tsadi-final,846,140,896,190
Lamed,820,140,870,190
Ayin,800,140,850,190
Tet,763,140,813,190
Yod,737,140,787,190
Mem,711,140,761,190
Het,683,140,733,190
Resh,665,140,715,190
Mem,638,140,688,190
Het,616,140,666,190
Het,584,140,634,190
Taw,561,140,611,190
Bet,540,140,590,190
Resh,518,140,568,190
Shin,483,140,533,190
Bet,460,140,510,190
Nun-final,431,140,481,190
Kaf-final,398,140,448,190
Het,372,140,422,190
Alef,342,140,392,190
Waw,249,140,299,190
Kaf-final,224,140,274,190
Zayin,204,140,254,190
He,177,140,227,190
Yod,156,140,206,190
Kaf,123,140,173,190
Nun-final,94,140,144,190
Kaf,922,190,972,240
Yod,893,190,943,240
Kaf-final,865,190,915,240
Resh,841,190,891,240
Mem,819,190,869,240
Waw,793,190,843,240
Taw,719,190,769,240
Nun-final,689,190,739,240
Tet,665,190,715,240
Lamed,648,190,698,240
He,619,190,669,240
Ayin,591,190,641,240
Yod,563,190,613,240
Nun-medial,532,190,582,240
Lamed,507,190,557,240
Pe-final,479,190,529,240
Mem,454,190,504,240
Tsadi-medial,424,190,474,240
Shin,394,190,444,240
Tsadi-final,372,190,422,240
He,343,190,393,240
Zayin,319,190,369,240
Samekh,290,190,340,240
Shin,267,190,317,240
Nun-medial,246,190,296,240
Shin,219,190,269,240
Tsadi-final,195,190,245,240
Zayin,168,190,218,240
Lamed,140,190,190,240
He,116,190,166,240
Resh,86,190,136,240
Pe-final,929,240,979,290
Kaf,908,240,958,290
Gimel,879,240,929,290
Kaf,856,240,906,290
Pe,830,240,880,290
Taw,811,240,861,290
Alef,797,240,847,290
Resh,768,240,818,290
Qof,741,240,791,290
Taw,717,240,767,290
Gimel,701,240,751,290
Samekh,574,240,624,290
Mem-medial,557,240,607,290
Qof,538,240,588,290
Nun-final,514,240,564,290
Tsadi-medial,486,240,536,290
He,339,240,389,290
Yod,311,240,361,290
Dalet,280,240,330,290
Pe-final,249,240,299,290
Tsadi-medial,219,240,269,290
Kaf-final,192,240,242,290
He,159,240,209,290
Qof,124,240,174,290
Kaf,102,240,152,290
Waw,79,240,129,290
Shin,929,290,979,340
Pe-final,895,290,945,340
Tsadi-medial,871,290,921,340
Resh,835,290,885,340
Tsadi-final,805,290,855,340
Samekh,783,290,833,340
Lamed,753,290,803,340
Tsadi-medial,735,290,785,340
Tsadi-final,713,290,763,340
Zayin,690,290,740,340
Tet,659,290,709,340
He,636,290,686,340
Het,532,290,582,340
Kaf-final,518,290,568,340
Lamed,496,290,546,340
He,470,290,520,340
Dalet,447,290,497,340
Qof,422,290,472,340
Kaf,390,290,440,340
Dalet,308,290,358,340
Waw,286,290,336,340
Bet,265,290,315,340
Kaf-final,236,290,286,340
Mem-medial,201,290,251,340
Tet,180,290,230,340
Alef,159,290,209,340
Pe-final,126,290,176,340
Mem-medial,922,340,972,390
Mem-medial,808,340,858,390
Tet,778,340,828,390
Tsadi-final,756,340,806,390
Tet,740,340,790,390
Mem,710,340,760,390
Het,636,340,686,390
Resh,605,340,655,390
Dalet,579,340,629,390
Alef,553,340,603,390
He,527,340,577,390
Dalet,474,340,524,390
Pe,454,340,504,390
Taw,434,340,484,390
Zayin,405,340,455,390
Tsadi-medial,310,340,360,390
Pe,281,340,331,390
Bet,224,340,274,390
Zayin,136,340,186,390
Pe-final,111,340,161,390
Dalet,81,340,131,390
Samekh,929,390,979,440
Yod,902,390,952,440
Dalet,879,390,929,440
Nun-final,861,390,911,440
Samekh,835,390,885,440
Nun-final,806,390,856,440
Nun-medial,780,390,830,440
Alef,749,390,799,440
Nun-medial,722,390,772,440
Shin,701,390,751,440
Pe-final,671,390,721,440
Nun-final,637,390,687,440
Zayin,607,390,657,440
Shin,578,390,628,440
Ayin,557,390,607,440
Dalet,524,390,574,440
Mem,428,390,478,440
Zayin,404,390,454,440
Kaf,375,390,425,440
Kaf,350,390,400,440
Kaf,329,390,379,440
Tsadi-final,305,390,355,440
Dalet,279,390,329,440
Lamed,254,390,304,440
Het,236,390,286,440
Bet,214,390,264,440
Kaf-final,185,390,235,440
Tsadi-medial,919,440,969,490
Tsadi-medial,892,440,942,490
Mem-medial,821,440,871,490
Nun-final,802,440,852,490
Nun-medial,771,440,821,490
Taw,713,440,763,490
Ayin,688,440,738,490
Samekh,663,440,713,490
Alef,646,440,696,490
He,631,440,681,490
Shin,598,440,648,490
Nun-medial,576,440,626,490
Bet,547,440,597,490
Mem,517,440,567,490
He,497,440,547,490
Kaf,466,440,516,490
Het,445,440,495,490
Pe,420,440,470,490
Qof,395,440,445,490
Mem,360,440,410,490
Nun-final,331,440,381,490
Kaf-final,310,440,360,490
Resh,276,440,326,490
Mem,256,440,306,490
Mem-medial,152,440,202,490
Yod,134,440,184,490
Mem-medial,107,440,157,490
Waw,82,440,132,490
Nun-final,931,490,981,540
Lamed,911,490,961,540
Samekh,886,490,936,540
Waw,860,490,910,540
Taw,828,490,878,540
Yod,809,490,859,540
Pe-final,784,490,834,540
Kaf-final,761,490,811,540
Pe,731,490,781,540
Nun-medial,701,490,751,540
Taw,685,490,735,540
Tsadi-medial,655,490,705,540
Het,629,490,679,540
Qof,595,490,645,540
Pe-final,568,490,618,540
Nun-medial,512,490,562,540
Kaf-final,494,490,544,540
Zayin,463,490,513,540
Resh,432,490,482,540
Yod,408,490,458,540
Yod,382,490,432,540
Kaf-final,342,490,392,540
Het,325,490,375,540
Alef,301,490,351,540
Pe,279,490,329,540
Kaf,258,490,308,540
Kaf,231,490,281,540
Qof,199,490,249,540
Het,145,490,195,540
