name,xmin,ymin,xmax,ymax
Mem,922,40,972,90
Tsadi-final,898,40,948,90
He,869,40,919,90
Ayin,843,40,893,90
Mem,822,40,872,90
Bet,797,40,847,90
Mem-medial,771,40,821,90
Tsadi-final,743,40,793,90
Yod,717,40,767,90
Shin,693,40,743,90
Ayin,626,40,676,90
Mem-medial,575,40,625,90
He,543,40,593,90
Samekh,510,40,560,90
Resh,482,40,532,90
Nun-medial,464,40,514,90
Mem,391,40,441,90
Lamed,369,40,419,90
Alef,353,40,403,90
Tsadi-final,220,40,270,90
Kaf,188,40,238,90
Tsadi-medial,161,40,211,90
Nun-final,80,40,130,90
Lamed,922,90,972,140
Ayin,906,90,956,140
Yod,882,90,932,140
Ayin,859,90,909,140
Tsadi-medial,839,90,889,140
Waw,745,90,795,140
He,665,90,715,140
Zayin,641,90,691,140
Kaf,624,90,674,140
Ayin,598,90,648,140
Ayin,573,90,623,140
Shin,552,90,602,140
Tsadi-final,532,90,582,140
Lamed,517,90,567,140
He,486,90,536,140
Mem,466,90,516,140
Lamed,434,90,484,140
Resh,397,90,447,140
Tsadi-medial,328,90,378,140
Gimel,253,90,303,140
Tet,181,90,231,140
Samekh,163,90,213,140
Alef,150,90,200,140
Shin,125,90,175,140
Mem,93,90,143,140
Nun-medial,926,140,976,190
Het,903,140,953,190
Mem,881,140,931,190
Kaf,856,140,906,190
Samekh,827,140,877,190
Tsadi-medial,732,140,782,190
Tsadi-medial,704,140,754,190
Qof,678,140,728,190
Mem-medial,650,140,700,190
Kaf,638,140,688,190
Shin,499,140,549,190
Zayin,481,140,531,190
Qof,418,140,468,190
Lamed,389,140,439,190
Zayin,367,140,417,190
Alef,346,140,396,190
Waw,327,140,377,190
Samekh,293,140,343,190
Kaf,243,140,293,190
Dalet,211,140,261,190
Mem,191,140,241,190
Mem-medial,158,140,208,190
Mem-medial,129,140,179,190
Gimel,79,140,129,190
Bet,929,190,979,240
Gimel,901,190,951,240
Mem-medial,762,190,812,240
Taw,735,190,785,240
Alef,716,190,766,240
Tet,637,190,687,240
Resh,618,190,668,240
He,594,190,644,240
Pe-final,570,190,620,240
Taw,534,190,584,240
Kaf,511,190,561,240
Qof,483,190,533,240
Taw,461,190,511,240
He,435,190,485,240
Pe,423,190,473,240
Yod,278,190,328,240
Samekh,251,190,301,240
Kaf-final,235,190,285,240
Gimel,211,190,261,240
Waw,180,190,230,240
Kaf-final,150,190,200,240
Nun-medial,125,190,175,240
Waw,104,190,154,240
Mem,807,240,857,290
Qof,780,240,830,290
Yod,749,240,799,290
Yod,724,240,774,290
Waw,690,240,740,290
Qof,669,240,719,290
Alef,647,240,697,290
Dalet,565,240,615,290
Tsadi-final,536,240,586,290
Qof,518,240,568,290
