name,xmin,ymin,xmax,ymax
Bet,928,40,978,90
Mem,907,40,957,90
Nun-medial,760,40,810,90
Dalet,742,40,792,90
Mem,678,40,728,90
Samekh,586,40,636,90
Gimel,567,40,617,90
Het,531,40,581,90
Zayin,506,40,556,90
Het,466,40,516,90
Samekh,442,40,492,90
Qof,420,40,470,90
Zayin,356,40,406,90
Yod,333,40,383,90
Gimel,305,40,355,90
Zayin,285,40,335,90
Mem-medial,257,40,307,90
Lamed,241,40,291,90
Mem,213,40,263,90
Pe-final,190,40,240,90
Shin,166,40,216,90
Shin,143,40,193,90
Tet,111,40,161,90
Het,88,40,138,90
Dalet,917,90,967,140
Taw,885,90,935,140
Yod,865,90,915,140
Gimel,834,90,884,140
Tet,799,90,849,140
Qof,571,90,621,140
Resh,548,90,598,140
Bet,526,90,576,140
Kaf,498,90,548,140
Samekh,472,90,522,140
Zayin,449,90,499,140
Tet,371,90,421,140
Kaf,306,90,356,140
Kaf,288,90,338,140
Bet,191,90,241,140
Ayin,166,90,216,140
Ayin,99,90,149,140
Dalet,926,140,976,190
Pe-final,812,140,862,190
Mem-medial,790,140,840,190
He,762,140,812,190
He,724,140,774,190
Shin,706,140,756,190
Gimel,640,140,690,190
Yod,620,140,670,190
Lamed,596,140,646,190
Nun-final,569,140,619,190
Gimel,546,140,596,190
Tet,529,140,579,190
Het,510,140,560,190
Pe,482,140,532,190
He,452,140,502,190
Yod,433,140,483,190
Waw,277,140,327,190
Nun-final,250,140,300,190
Samekh,226,140,276,190
Gimel,205,140,255,190
Yod,136,140,186,190
Nun-final,116,140,166,190
Yod,97,140,147,190
Zayin,919,190,969,240
Pe,890,190,940,240
Tsadi-medial,863,190,913,240
Dalet,833,190,883,240
Lamed,738,190,788,240
Ayin,721,190,771,240
Tet,695,190,745,240
Kaf,672,190,722,240
Pe,623,190,673,240
Taw,602,190,652,240
Tsadi-final,578,190,628,240
Gimel,549,190,599,240
Shin,472,190,522,240
Pe,454,190,504,240
Bet,439,190,489,240
Zayin,413,190,463,240
Lamed,394,190,444,240
Taw,368,190,418,240
Bet,356,190,406,240
Dalet,328,190,378,240
Ayin,303,190,353,240
Nun-final,279,190,329,240
Dalet,261,190,311,240
Kaf-final,240,190,290,240
Kaf,218,190,268,240
Tsadi-final,194,190,244,240
Gimel,173,190,223,240
Resh,80,190,130,240
Waw,917,240,967,290
Nun-final,899,240,949,290
Mem-medial,878,240,928,290
Het,853,240,903,290
Bet,833,240,883,290
Zayin,807,240,857,290
Taw,752,240,802,290
Het,722,240,772,290
Mem-medial,664,240,714,290
Kaf,635,240,685,290
Taw,608,240,658,290
Samekh,589,240,639,290
Het,564,240,614,290
He,534,240,584,290
Mem,510,240,560,290
Mem,493,240,543,290
Tsadi-final,468,240,518,290
Samekh,448,240,498,290
He,416,240,466,290
Resh,350,240,400,290
Bet,323,240,373,290
Waw,291,240,341,290
Lamed,274,240,324,290
Dalet,238,240,288,290
Qof,206,240,256,290
Alef,183,240,233,290
Mem,158,240,208,290
Pe-final,131,240,181,290
Ayin,99,240,149,290
Kaf,922,290,972,340
Nun-final,897,290,947,340
Qof,869,290,919,340
Het,846,290,896,340
Nun-final,820,290,870,340
Dalet,756,290,806,340
Bet,727,290,777,340
Alef,699,290,749,340
Kaf,672,290,722,340
Gimel,565,290,615,340
Kaf-final,534,290,584,340
Nun-final,465,290,515,340
He,436,290,486,340
Tet,408,290,458,340
Waw,382,290,432,340
Nun-final,366,290,416,340
Yod,341,290,391,340
Samekh,316,290,366,340
Tsadi-medial,290,290,340,340
Mem,262,290,312,340
Nun-medial,235,290,285,340
Lamed,137,290,187,340
Pe-final,109,290,159,340
Lamed,91,290,141,340
Resh,922,340,972,390
Tsadi-medial,899,340,949,390
Dalet,874,340,924,390
Tsadi-final,839,340,889,390
Nun-medial,815,340,865,390
Kaf-final,785,340,835,390
Taw,756,340,806,390
Het,731,340,781,390
Lamed,711,340,761,390
Mem-medial,690,340,740,390
Kaf,663,340,713,390
Tet,639,340,689,390
Mem-medial,614,340,664,390
Taw,584,340,634,390
Mem,552,340,602,390
Tsadi-final,514,340,564,390
Yod,483,340,533,390
Bet,455,340,505,390
Gimel,427,340,477,390
Qof,400,340,450,390
Samekh,374,340,424,390
Gimel,340,340,390,390
Shin,318,340,368,390
Waw,152,340,202,390
