name,xmin,ymin,xmax,ymax
Bet,930,40,980,90
Yod,905,40,955,90
Pe,877,40,927,90
Ayin,860,40,910,90
Bet,779,40,829,90
Pe-final,693,40,743,90
Qof,664,40,714,90
Qof,575,40,625,90
He,547,40,597,90
Mem-medial,525,40,575,90
Taw,509,40,559,90
Nun-medial,487,40,537,90
Nun-medial,461,40,511,90
Ayin,435,40,485,90
Qof,411,40,461,90
Lamed,387,40,437,90
Shin,356,40,406,90
Lamed,328,40,378,90
Pe-final,265,40,315,90
Ayin,242,40,292,90
Waw,225,40,275,90
Bet,199,40,249,90
Samekh,172,40,222,90
Nun-final,153,40,203,90
Tsadi-final,127,40,177,90
Zayin,106,40,156,90
Nun-medial,81,40,131,90
Gimel,924,90,974,140
Pe,905,90,955,140
Samekh,884,90,934,140
Nun-final,863,90,913,140
Resh,836,90,886,140
Tsadi-medial,810,90,860,140
Dalet,777,90,827,140
He,751,90,801,140
Mem,724,90,774,140
Dalet,696,90,746,140
Nun-final,670,90,720,140
Lamed,637,90,687,140
Nun-medial,613,90,663,140
Shin,583,90,633,140
Kaf-final,563,90,613,140
Gimel,535,90,585,140
Qof,513,90,563,140
Pe,484,90,534,140
Resh,378,90,428,140
Bet,355,90,405,140
Taw,339,90,389,140
Pe-final,318,90,368,140
Bet,297,90,347,140
Pe-final,209,90,259,140
Bet,65,90,115,140
Bet,931,140,981,190
Tsadi-medial,898,140,948,190
Yod,881,140,931,190
Tet,862,140,912,190
Nun-final,838,140,888,190
Lamed,819,140,869,190
Zayin,736,140,786,190
Tsadi-final,717,140,767,190
Ayin,691,140,741,190
Pe-final,667,140,717,190
Kaf,646,140,696,190
Tet,623,140,673,190
Lamed,600,140,650,190
Ayin,507,140,557,190
Nun-medial,482,140,532,190
Mem-medial,450,140,500,190
Pe,373,140,423,190
Lamed,345,140,395,190
Nun-medial,318,140,368,190
Zayin,287,140,337,190
Tsadi-medial,257,140,307,190
Zayin,233,140,283,190
Mem-medial,204,140,254,190
Qof,177,140,227,190
Pe,150,140,200,190
Gimel,125,140,175,190
Kaf-final,95,140,145,190
Kaf,924,190,974,240
Het,897,190,947,240
Gimel,868,190,918,240
Alef,726,190,776,240
Taw,699,190,749,240
Tsadi-medial,682,190,732,240
He,657,190,707,240
Gimel,639,190,689,240
Tsadi-final,602,190,652,240
Alef,572,190,622,240
Bet,554,190,604,240
Het,525,190,575,240
Tsadi-medial,501,190,551,240
Gimel,406,190,456,240
Dalet,307,190,357,240
Shin,280,190,330,240
Kaf,254,190,304,240
Tet,227,190,277,240
Yod,195,190,245,240
Bet,171,190,221,240
Het,137,190,187,240
Kaf,85,190,135,240
Ayin,917,240,967,290
Taw,897,240,947,290
Het,876,240,926,290
He,850,240,900,290
Bet,820,240,870,290
Waw,788,240,838,290
Bet,754,240,804,290
Tet,727,240,777,290
Lamed,706,240,756,290
Mem,691,240,741,290
Taw,667,240,717,290
Waw,638,240,688,290
He,613,240,663,290
Zayin,588,240,638,290
Ayin,559,240,609,290
Mem,529,240,579,290
Samekh,502,240,552,290
Nun-medial,474,240,524,290
Alef,436,240,486,290
Tet,410,240,460,290
Tsadi-final,375,240,425,290
Yod,313,240,363,290
Nun-medial,299,240,349,290
Bet,272,240,322,290
Tsadi-medial,244,240,294,290
Zayin,144,240,194,290
Kaf,118,240,168,290
Het,100,240,150,290
Mem,74,240,124,290
Ayin,935,290,985,340
Nun-medial,902,290,952,340
Shin,877,290,927,340
Nun-medial,851,290,901,340
Mem-medial,820,290,870,340
Mem-medial,795,290,845,340
He,766,290,816,340
Yod,741,290,791,340
He,713,290,763,340
Gimel,682,290,732,340
Taw,649,290,699,340
He,623,290,673,340
Qof,566,290,616,340
Resh,541,290,591,340
Kaf-final,518,290,568,340
Nun-final,494,290,544,340
Resh,466,290,516,340
Tsadi-final,436,290,486,340
Mem,411,290,461,340
Waw,388,290,438,340
Tsadi-medial,315,290,365,340
Qof,288,290,338,340
Zayin,262,290,312,340
Het,229,290,279,340
Gimel,128,290,178,340
Gimel,102,290,152,340
Lamed,928,340,978,390
Samekh,901,340,951,390
Shin,875,340,925,390
Tet,852,340,902,390
Mem,832,340,882,390
Shin,811,340,861,390
Tsadi-medial,781,340,831,390
Dalet,759,340,809,390
Tet,739,340,789,390
Samekh,715,340,765,390
Alef,696,340,746,390
Pe-final,673,340,723,390
Mem,524,340,574,390
Kaf-final,492,340,542,390
Bet,472,340,522,390
He,427,340,477,390
Waw,403,340,453,390
Waw,373,340,423,390
Nun-final,351,340,401,390
Mem-medial,322,340,372,390
Kaf-final,296,340,346,390
Gimel,225,340,275,390
Kaf,196,340,246,390
Mem,166,340,216,390
Waw,145,340,195,390
Het,116,340,166,390
Het,94,340,144,390
Lamed,924,390,974,440
Bet,901,390,951,440
Waw,879,390,929,440
Bet,860,390,910,440
Nun-medial,828,390,878,440
Kaf,802,390,852,440
Shin,782,390,832,440
Waw,756,390,806,440
Zayin,729,390,779,440
Zayin,698,390,748,440
Gimel,667,390,717,440
Kaf,644,390,694,440
Samekh,617,390,667,440
Pe,594,390,644,440
Resh,572,390,622,440
Taw,546,390,596,440
Pe-final,516,390,566,440
Kaf,498,390,548,440
Gimel,473,390,523,440
Resh,387,390,437,440
Het,367,390,417,440
Nun-medial,350,390,400,440
Yod,324,390,374,440
Het,295,390,345,440
Ayin,264,390,314,440
Zayin,246,390,296,440
Gimel,227,390,277,440
Tsadi-final,205,390,255,440
Lamed,184,390,234,440
Lamed,164,390,214,440
Nun-final,130,390,180,440
Mem,99,390,149,440
Zayin,916,440,966,490
Kaf,891,440,941,490
Gimel,864,440,914,490
Pe,841,440,891,490
Shin,816,440,866,490
Tsadi-final,788,440,838,490
Samekh,763,440,813,490
He,733,440,783,490
Qof,716,440,766,490
Nun-medial,691,440,741,490
Qof,665,440,715,490
Waw,644,440,694,490
Het,612,440,662,490
Alef,585,440,635,490
Tsadi-medial,552,440,602,490
Taw,527,440,577,490
Shin,414,440,464,490
Qof,396,440,446,490
Pe-final,330,440,380,490
Samekh,232,440,282,490
Gimel,209,440,259,490
Bet,148,440,198,490
Pe,131,440,181,490
Het,103,440,153,490
Tet,83,440,133,490
Alef,862,490,912,540
Tsadi-final,834,490,884,540
Resh,810,490,860,540
Lamed,788,490,838,540
Ayin,759,490,809,540
Qof,734,490,784,540
Nun-medial,713,490,763,540
He,692,490,742,540
Dalet,668,490,718,540
Kaf-final,647,490,697,540
Nun-final,551,490,601,540
He,396,490,446,540
Yod,371,490,421,540
Tet,349,490,399,540
Pe,320,490,370,540
He,287,490,337,540
Pe,258,490,308,540
Het,234,490,284,540
Tsadi-final,203,490,253,540
Kaf-final,181,490,231,540
Nun-final,155,490,205,540
Tsadi-medial,132,490,182,540
Gimel,103,490,153,540
Nun-medial,73,490,123,540
