name,xmin,ymin,xmax,ymax
Zayin,933,40,983,90
Pe-final,912,40,962,90
Zayin,892,40,942,90
Mem,871,40,921,90
Alef,800,40,850,90
Zayin,773,40,823,90
Kaf-final,749,40,799,90
Bet,721,40,771,90
Mem,684,40,734,90
Bet,661,40,711,90
Alef,637,40,687,90
Resh,617,40,667,90
Gimel,592,40,642,90
Shin,575,40,625,90
Het,542,40,592,90
Zayin,517,40,567,90
Ayin,486,40,536,90
Tet,457,40,507,90
Mem,425,40,475,90
Samekh,409,40,459,90
He,329,40,379,90
He,230,40,280,90
Resh,204,40,254,90
Waw,108,40,158,90
Kaf,82,40,132,90
Lamed,893,90,943,140
Samekh,878,90,928,140
Yod,860,90,910,140
Shin,766,90,816,140
Mem-medial,742,90,792,140
Resh,713,90,763,140
Nun-medial,686,90,736,140
Kaf,664,90,714,140
Bet,589,90,639,140
Mem,477,90,527,140
Kaf,446,90,496,140
Dalet,422,90,472,140
Kaf-final,397,90,447,140
Tet,371,90,421,140
Alef,338,90,388,140
Taw,317,90,367,140
Mem,245,90,295,140
Shin,222,90,272,140
Kaf-final,203,90,253,140
Pe-final,179,90,229,140
Kaf-final,155,90,205,140
Dalet,140,90,190,140
Qof,923,140,973,190
Yod,901,140,951,190
Mem-medial,874,140,924,190
Kaf,802,140,852,190
Nun-final,773,140,823,190
Zayin,745,140,795,190
Alef,663,140,713,190
Bet,596,140,646,190
Gimel,572,140,622,190
Resh,548,140,598,190
Alef,517,140,567,190
Kaf-final,482,140,532,190
Kaf,459,140,509,190
Lamed,432,140,482,190
Pe-final,409,140,459,190
Waw,382,140,432,190
Lamed,357,140,407,190
Yod,325,140,375,190
Waw,296,140,346,190
Lamed,263,140,313,190
Qof,247,140,297,190
Pe-final,222,140,272,190
Bet,195,140,245,190
Yod,173,140,223,190
Tet,925,190,975,240
Resh,894,190,944,240
Kaf-final,869,190,919,240
Kaf-final,856,190,906,240
Tsadi-final,825,190,875,240
Nun-final,722,190,772,240
Waw,695,190,745,240
Tsadi-medial,670,190,720,240
Taw,634,190,684,240
Gimel,609,190,659,240
Pe,586,190,636,240
Nun-final,559,190,609,240
He,530,190,580,240
Dalet,506,190,556,240
Dalet,482,190,532,240
Tsadi-final,458,190,508,240
Bet,429,190,479,240
Samekh,370,190,420,240
Tet,291,190,341,240
Dalet,264,190,314,240
Dalet,234,190,284,240
Gimel,203,190,253,240
Samekh,169,190,219,240
Kaf-final,147,190,197,240
Pe-final,119,190,169,240
Yod,91,190,141,240
Ayin,933,240,983,290
Mem,907,240,957,290
Waw,879,240,929,290
Qof,852,240,902,290
Lamed,818,240,868,290
Mem,757,240,807,290
Pe,665,240,715,290
Nun-medial,636,240,686,290
Kaf-final,608,240,658,290
Mem,575,240,625,290
Taw,556,240,606,290
Dalet,529,240,579,290
He,451,240,501,290
Pe,426,240,476,290
Shin,400,240,450,290
Tsadi-final,378,240,428,290
Nun-final,355,240,405,290
Gimel,332,240,382,290
Samekh,316,240,366,290
Tet,286,240,336,290
Kaf,268,240,318,290
Bet,236,240,286,290
Mem-medial,212,240,262,290
Nun-medial,189,240,239,290
Mem-medial,102,240,152,290
Ayin,79,240,129,290
Nun-medial,924,290,974,340
Kaf-final,902,290,952,340
Tsadi-medial,876,290,926,340
Alef,852,290,902,340
Waw,829,290,879,340
Nun-medial,807,290,857,340
Pe-final,776,290,826,340
Kaf,743,290,793,340
Pe-final,692,290,742,340
Alef,637,290,687,340
Nun-medial,609,290,659,340
Dalet,589,290,639,340
Tsadi-medial,566,290,616,340
Mem,533,290,583,340
Nun-medial,507,290,557,340
Pe-final,483,290,533,340
He,460,290,510,340
Resh,431,290,481,340
Nun-final,401,290,451,340
Mem-medial,384,290,434,340
Pe,355,290,405,340
Yod,333,290,383,340
Pe-final,309,290,359,340
Ayin,283,290,333,340
Mem-medial,179,290,229,340
Het,96,290,146,340
Het,929,340,979,390
Mem-medial,906,340,956,390
Bet,877,340,927,390
Qof,857,340,907,390
Pe,828,340,878,390
Yod,810,340,860,390
Pe,785,340,835,390
Tsadi-final,759,340,809,390
Tsadi-final,736,340,786,390
Nun-final,714,340,764,390
Tsadi-final,690,340,740,390
Bet,668,340,718,390
Taw,596,340,646,390
Lamed,577,340,627,390
Pe-final,548,340,598,390
Ayin,526,340,576,390
Nun-medial,455,340,505,390
Lamed,430,340,480,390
Qof,398,340,448,390
Taw,376,340,426,390
Samekh,358,340,408,390
Nun-medial,331,340,381,390
He,307,340,357,390
Shin,280,340,330,390
Zayin,254,340,304,390
Zayin,231,340,281,390
Nun-final,204,340,254,390
Waw,186,340,236,390
Zayin,159,340,209,390
Lamed,919,390,969,440
Taw,817,390,867,440
Zayin,790,390,840,440
Pe,766,390,816,440
Qof,743,390,793,440
Yod,714,390,764,440
Tet,684,390,734,440
Nun-final,668,390,718,440
Tsadi-final,644,390,694,440
Resh,616,390,666,440
Kaf-final,598,390,648,440
Tsadi-medial,572,390,622,440
Zayin,548,390,598,440
Het,525,390,575,440
Tsadi-final,392,390,442,440
Samekh,365,390,415,440
Het,332,390,382,440
Kaf-final,308,390,358,440
Samekh,283,390,333,440
Waw,252,390,302,440
Tet,164,390,214,440
Qof,103,390,153,440
Zayin,75,390,125,440
Mem,936,440,986,490
Shin,906,440,956,490
Resh,874,440,924,490
Bet,845,440,895,490
He,826,440,876,490
Resh,796,440,846,490
Samekh,772,440,822,490
Qof,748,440,798,490
Het,723,440,773,490
Het,696,440,746,490
Mem-medial,678,440,728,490
Kaf-final,652,440,702,490
Dalet,629,440,679,490
Gimel,600,440,650,490
Shin,528,440,578,490
Alef,502,440,552,490
Qof,476,440,526,490
Nun-final,449,440,499,490
Tet,419,440,469,490
Yod,398,440,448,490
Tsadi-final,360,440,410,490
Bet,334,440,384,490
Alef,309,440,359,490
Alef,288,440,338,490
Mem-medial,265,440,315,490
Ayin,228,440,278,490
Gimel,197,440,247,490
Tet,172,440,222,490
Yod,144,440,194,490
Tsadi-medial,123,440,173,490
Nun-medial,103,440,153,490
Kaf-final,84,440,134,490
Tet,930,490,980,540
Lamed,906,490,956,540
Mem,883,490,933,540
Dalet,856,490,906,540
Lamed,827,490,877,540
Kaf-final,765,490,815,540
Tsadi-medial,690,490,740,540
Nun-medial,671,490,721,540
Mem,640,490,690,540
Kaf-final,615,490,665,540
Nun-final,528,490,578,540
Pe-final,501,490,551,540
Yod,428,490,478,540
Tet,404,490,454,540
Pe,378,490,428,540
Zayin,360,490,410,540
Kaf,342,490,392,540
Tsadi-medial,313,490,363,540
Zayin,298,490,348,540
Shin,270,490,320,540
Shin,241,490,291,540
Tet,215,490,265,540
Mem,187,490,237,540
Yod,154,490,204,540
Tet,135,490,185,540
Resh,106,490,156,540
Samekh,84,490,134,540
