name,xmin,ymin,xmax,ymax
Lamed,927,40,977,90
Gimel,893,40,943,90
Tsadi-final,866,40,916,90
Resh,835,40,885,90
Nun-final,753,40,803,90
Pe-final,723,40,773,90
Zayin,638,40,688,90
Tet,622,40,672,90
Lamed,594,40,644,90
He,572,40,622,90
Waw,542,40,592,90
Kaf,519,40,569,90
Bet,493,40,543,90
Zayin,465,40,515,90
Kaf,374,40,424,90
Nun-medial,344,40,394,90
Ayin,322,40,372,90
Mem,291,40,341,90
Kaf-final,265,40,315,90
Bet,241,40,291,90
Zayin,227,40,277,90
Dalet,202,40,252,90
Pe-final,178,40,228,90
Tet,159,40,209,90
Mem-medial,137,40,187,90
Gimel,115,40,165,90
Pe,89,40,139,90
Kaf,925,90,975,140
Tsadi-final,895,90,945,140
Lamed,864,90,914,140
Bet,837,90,887,140
Pe,819,90,869,140
Tsadi-medial,753,90,803,140
Yod,698,90,748,140
Qof,669,90,719,140
Nun-medial,651,90,701,140
Dalet,630,90,680,140
Pe,603,90,653,140
Yod,581,90,631,140
Lamed,557,90,607,140
Bet,527,90,577,140
Bet,502,90,552,140
Tsadi-medial,473,90,523,140
Resh,451,90,501,140
Yod,419,90,469,140
Samekh,395,90,445,140
Dalet,373,90,423,140
Resh,346,90,396,140
Tet,222,90,272,140
Het,197,90,247,140
Resh,176,90,226,140
Tsadi-final,148,90,198,140
Het,127,90,177,140
Mem-medial,96,90,146,140
Dalet,894,140,944,190
Gimel,874,140,924,190
Zayin,849,140,899,190
Qof,816,140,866,190
Alef,797,140,847,190
He,777,140,827,190
Kaf,748,140,798,190
Resh,718,140,768,190
Gimel,703,140,753,190
Dalet,669,140,719,190
Tsadi-final,641,140,691,190
Zayin,618,140,668,190
Pe,594,140,644,190
Pe-final,548,140,598,190
Yod,517,140,567,190
Nun-final,494,140,544,190
Tet,359,140,409,190
Bet,339,140,389,190
Tsadi-final,312,140,362,190
Samekh,286,140,336,190
Kaf,204,140,254,190
Lamed,182,140,232,190
Kaf,99,140,149,190
Taw,923,190,973,240
Alef,858,190,908,240
Pe,823,190,873,240
Mem,797,190,847,240
Dalet,779,190,829,240
Shin,756,190,806,240
Mem,728,190,778,240
Mem-medial,659,190,709,240
Kaf-final,638,190,688,240
Bet,603,190,653,240
Nun-medial,578,190,628,240
Bet,556,190,606,240
Tsadi-final,532,190,582,240
Tsadi-medial,472,190,522,240
Waw,448,190,498,240
Het,423,190,473,240
Mem-medial,346,190,396,240
Ayin,280,190,330,240
Shin,257,190,307,240
Taw,233,190,283,240
Qof,205,190,255,240
Waw,175,190,225,240
Dalet,154,190,204,240
Shin,128,190,178,240
Samekh,97,190,147,240
Nun-final,925,240,975,290
Zayin,896,240,946,290
Tsadi-medial,877,240,927,290
Kaf-final,838,240,888,290
Pe,806,240,856,290
Lamed,786,240,836,290
Ayin,686,240,736,290
Nun-final,660,240,710,290
Mem,633,240,683,290
Samekh,608,240,658,290
Bet,575,240,625,290
Alef,549,240,599,290
Bet,517,240,567,290
Het,497,240,547,290
Samekh,364,240,414,290
Kaf,338,240,388,290
Qof,315,240,365,290
He,288,240,338,290
Resh,263,240,313,290
Kaf,242,240,292,290
Tsadi-final,221,240,271,290
Nun-medial,197,240,247,290
Bet,96,240,146,290
Tsadi-final,919,290,969,340
Nun-medial,894,290,944,340
Zayin,870,290,920,340
Samekh,848,290,898,340
Lamed,815,290,865,340
Resh,791,290,841,340
Ayin,769,290,819,340
Shin,744,290,794,340
Nun-final,664,290,714,340
Tsadi-medial,633,290,683,340
Qof,600,290,650,340
Tsadi-final,534,290,584,340
Yod,500,290,550,340
He,479,290,529,340
Mem-medial,463,290,513,340
Nun-final,448,290,498,340
Tsadi-final,425,290,475,340
Tsadi-final,400,290,450,340
Samekh,378,290,428,340
Shin,358,290,408,340
Resh,336,290,386,340
Bet,259,290,309,340
Waw,235,290,285,340
Alef,211,290,261,340
Resh,185,290,235,340
Tet,156,290,206,340
Mem-medial,91,290,141,340
Kaf-final,922,340,972,390
Dalet,862,340,912,390
Het,837,340,887,390
Kaf,810,340,860,390
Nun-medial,786,340,836,390
Shin,755,340,805,390
Nun-final,737,340,787,390
Alef,716,340,766,390
Tsadi-final,689,340,739,390
Pe-final,663,340,713,390
He,626,340,676,390
Mem-medial,612,340,662,390
Waw,588,340,638,390
Shin,549,340,599,390
Mem-medial,518,340,568,390
He,492,340,542,390
Taw,405,340,455,390
Waw,370,340,420,390
Dalet,347,340,397,390
Qof,324,340,374,390
Samekh,299,340,349,390
Waw,275,340,325,390
Taw,250,340,300,390
Samekh,226,340,276,390
Nun-final,203,340,253,390
Yod,179,340,229,390
Nun-final,145,340,195,390
Mem-medial,76,340,126,390
Mem-medial,930,390,980,440
Tet,837,390,887,440
Kaf-final,809,390,859,440
Gimel,786,390,836,440
Ayin,758,390,808,440
Waw,734,390,784,440
Tsadi-medial,704,390,754,440
Kaf,676,390,726,440
Alef,653,390,703,440
Mem-medial,627,390,677,440
Gimel,603,390,653,440
Mem,576,390,626,440
Mem,558,390,608,440
Nun-medial,533,390,583,440
Nun-medial,512,390,562,440
Nun-final,488,390,538,440
Pe,458,390,508,440
Pe-final,431,390,481,440
He,405,390,455,440
Samekh,374,390,424,440
Kaf,351,390,401,440
Qof,324,390,374,440
Pe,298,390,348,440
Dalet,236,390,286,440
Qof,204,390,254,440
Shin,174,390,224,440
Gimel,151,390,201,440
Kaf,121,390,171,440
Lamed,103,390,153,440
Tsadi-medial,79,390,129,440
Nun-final,918,440,968,490
Yod,897,440,947,490
Dalet,844,440,894,490
Taw,750,440,800,490
Ayin,719,440,769,490
Resh,701,440,751,490
Tsadi-medial,679,440,729,490
Taw,650,440,700,490
Waw,628,440,678,490
Kaf-final,598,440,648,490
Bet,567,440,617,490
Nun-medial,542,440,592,490
Nun-final,519,440,569,490
Resh,421,440,471,490
Mem,395,440,445,490
Pe,370,440,420,490
Zayin,285,440,335,490
Resh,265,440,315,490
Gimel,238,440,288,490
Kaf-final,218,440,268,490
Alef,188,440,238,490
He,160,440,210,490
Bet,147,440,197,490
Pe,117,440,167,490
Pe,91,440,141,490
Nun-final,901,490,951,540
Nun-final,875,490,925,540
Waw,852,490,902,540
Pe-final,829,490,879,540
Dalet,808,490,858,540
Tet,785,490,835,540
Waw,760,490,810,540
Nun-final,677,490,727,540
Tsadi-medial,654,490,704,540
Nun-final,631,490,681,540
Bet,608,490,658,540
Bet,583,490,633,540
Yod,561,490,611,540
Ayin,540,490,590,540
Taw,508,490,558,540
Nun-final,478,490,528,540
Pe,363,490,413,540
Alef,252,490,302,540
Tsadi-medial,222,490,272,540
Nun-final,195,490,245,540
Waw,175,490,225,540
Resh,160,490,210,540
Waw,132,490,182,540
Kaf-final,102,490,152,540
Mem,83,490,133,540
