name,xmin,ymin,xmax,ymax
Bet,915,40,965,90
Samekh,887,40,937,90
Pe-final,802,40,852,90
Kaf,775,40,825,90
He,755,40,805,90
Bet,729,40,779,90
Alef,703,40,753,90
Kaf,677,40,727,90
Taw,651,40,701,90
Kaf,633,40,683,90
Alef,610,40,660,90
Yod,594,40,644,90
Ayin,505,40,555,90
Dalet,474,40,524,90
Qof,450,40,500,90
Kaf-final,432,40,482,90
Resh,408,40,458,90
Tsadi-final,389,40,439,90
Qof,366,40,416,90
Ayin,330,40,380,90
Zayin,302,40,352,90
Pe,213,40,263,90
Kaf,187,40,237,90
Zayin,168,40,218,90
Alef,140,40,190,90
Tet,117,40,167,90
Ayin,99,40,149,90
Mem,920,90,970,140
Het,898,90,948,140
Samekh,870,90,920,140
Resh,854,90,904,140
Shin,831,90,881,140
Tsadi-medial,729,90,779,140
Shin,711,90,761,140
Samekh,678,90,728,140
Nun-medial,659,90,709,140
Ayin,628,90,678,140
Kaf-final,601,90,651,140
Tsadi-final,583,90,633,140
Gimel,545,90,595,140
Bet,479,90,529,140
Het,447,90,497,140
Yod,419,90,469,140
Taw,395,90,445,140
Resh,371,90,421,140
Zayin,353,90,403,140
Mem,325,90,375,140
Kaf-final,300,90,350,140
Lamed,274,90,324,140
Zayin,217,90,267,140
Tet,185,90,235,140
Nun-final,157,90,207,140
Kaf-final,132,90,182,140
Zayin,106,90,156,140
Resh,80,90,130,140
Tet,921,140,971,190
Pe-final,896,140,946,190
Het,880,140,930,190
Tsadi-medial,854,140,904,190
He,828,140,878,190
Dalet,733,140,783,190
He,703,140,753,190
Lamed,627,140,677,190
Taw,561,140,611,190
Nun-medial,495,140,545,190
Het,469,140,519,190
Bet,438,140,488,190
Tsadi-final,402,140,452,190
Nun-final,383,140,433,190
Dalet,362,140,412,190
Kaf,335,140,385,190
Nun-medial,309,140,359,190
Taw,283,140,333,190
Nun-medial,223,140,273,190
Yod,194,140,244,190
Mem,171,140,221,190
Waw,153,140,203,190
Resh,129,140,179,190
Alef,98,140,148,190
Taw,931,190,981,240
Mem,906,190,956,240
Pe,880,190,930,240
Zayin,854,190,904,240
Dalet,819,190,869,240
Kaf-final,800,190,850,240
Shin,777,190,827,240
Waw,762,190,812,240
He,732,190,782,240
Kaf-final,694,190,744,240
Yod,662,190,712,240
Ayin,455,190,505,240
Zayin,398,190,448,240
Mem,365,190,415,240
Shin,348,190,398,240
Het,323,190,373,240
Yod,293,190,343,240
Waw,271,190,321,240
Kaf-final,249,190,299,240
Pe-final,224,190,274,240
Pe,202,190,252,240
Het,164,190,214,240
Taw,97,190,147,240
Samekh,925,240,975,290
Taw,904,240,954,290
Mem-medial,874,240,924,290
Mem-medial,855,240,905,290
Zayin,828,240,878,290
Tet,804,240,854,290
Dalet,780,240,830,290
Nun-medial,754,240,804,290
Tet,722,240,772,290
Ayin,694,240,744,290
Tsadi-medial,673,240,723,290
Kaf,648,240,698,290
Kaf-final,619,240,669,290
Gimel,588,240,638,290
Samekh,563,240,613,290
Taw,541,240,591,290
Tsadi-final,509,240,559,290
Yod,487,240,537,290
Dalet,458,240,508,290
Taw,394,240,444,290
Shin,369,240,419,290
Tsadi-final,338,240,388,290
Mem-medial,307,240,357,290
Tsadi-final,282,240,332,290
Samekh,266,240,316,290
Ayin,241,240,291,290
Nun-medial,172,240,222,290
He,142,240,192,290
Tsadi-medial,115,240,165,290
Kaf-final,94,240,144,290
He,926,290,976,340
Pe,896,290,946,340
He,880,290,930,340
Dalet,857,290,907,340
Ayin,826,290,876,340
Alef,796,290,846,340
Mem-medial,748,290,798,340
Alef,721,290,771,340
Resh,701,290,751,340
He,678,290,728,340
Taw,659,290,709,340
Mem,633,290,683,340
Ayin,608,290,658,340
Tsadi-final,584,290,634,340
Nun-medial,552,290,602,340
Mem,526,290,576,340
Pe-final,495,290,545,340
Tet,468,290,518,340
Taw,446,290,496,340
Pe,421,290,471,340
He,394,290,444,340
Kaf,366,290,416,340
Shin,343,290,393,340
Nun-final,306,290,356,340
Mem-medial,208,290,258,340
Kaf,180,290,230,340
Lamed,156,290,206,340
Zayin,866,340,916,390
Alef,849,340,899,390
Taw,829,340,879,390
Ayin,803,340,853,390
Taw,781,340,831,390
Dalet,718,340,768,390
Taw,693,340,743,390
Samekh,658,340,708,390
Tsadi-final,633,340,683,390
Nun-medial,604,340,654,390
Kaf-final,571,340,621,390
Kaf,542,340,592,390
Nun-medial,518,340,568,390
Pe,493,340,543,390
Samekh,466,340,516,390
Lamed,432,340,482,390
Yod,417,340,467,390
Alef,394,340,444,390
Taw,236,340,286,390
Tsadi-medial,212,340,262,390
Nun-final,188,340,238,390
Yod,163,340,213,390
Lamed,130,340,180,390
Qof,105,340,155,390
Samekh,69,340,119,390
Mem-medial,925,390,975,440
He,890,390,940,440
Taw,864,390,914,440
Shin,837,390,887,440
He,813,390,863,440
Tsadi-final,782,390,832,440
Zayin,758,390,808,440
Pe,675,390,725,440
Yod,637,390,687,440
Alef,616,390,666,440
Nun-final,591,390,641,440
Resh,571,390,621,440
Qof,518,390,568,440
Kaf-final,490,390,540,440
Alef,393,390,443,440
Kaf-final,370,390,420,440
Bet,349,390,399,440
Bet,321,390,371,440
Zayin,294,390,344,440
Kaf-final,209,390,259,440
Tsadi-final,185,390,235,440
Resh,160,390,210,440
Tet,139,390,189,440
Samekh,116,390,166,440
Dalet,93,390,143,440
Shin,933,440,983,490
Dalet,903,440,953,490
Dalet,878,440,928,490
Zayin,851,440,901,490
Qof,696,440,746,490
Lamed,663,440,713,490
Qof,633,440,683,490
Tsadi-final,607,440,657,490
Tsadi-medial,581,440,631,490
Dalet,547,440,597,490
He,522,440,572,490
Pe,494,440,544,490
Alef,467,440,517,490
Resh,447,440,497,490
Shin,426,440,476,490
Waw,399,440,449,490
Tet,375,440,425,490
Dalet,347,440,397,490
Dalet,322,440,372,490
Samekh,294,440,344,490
Waw,263,440,313,490
Zayin,247,440,297,490
Tet,210,440,260,490
Nun-final,192,440,242,490
